,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
0,1672531200000,51.9,51.9,51.9,51.9,0.0,1672531259999,0.0,0,0.0,0.0,0
1,1672531260000,51.9,51.9,51.9,51.9,0.0,1672531319999,0.0,0,0.0,0.0,0
2,1672531320000,51.9,51.9,51.9,51.9,0.0,1672531379999,0.0,0,0.0,0.0,0
3,1672531380000,51.9,51.9,51.9,51.9,0.0,1672531439999,0.0,0,0.0,0.0,0
4,1672531440000,51.9,51.9,51.9,51.9,0.0,1672531499999,0.0,0,0.0,0.0,0
5,1672531500000,51.9,51.9,51.9,51.9,0.0,1672531559999,0.0,0,0.0,0.0,0
6,1672531560000,51.9,51.9,51.9,51.9,0.0,1672531619999,0.0,0,0.0,0.0,0
7,1672531620000,51.9,51.9,51.9,51.9,0.0,1672531679999,0.0,0,0.0,0.0,0
8,1672531680000,51.9,51.9,51.9,51.9,0.0,1672531739999,0.0,0,0.0,0.0,0
9,1672531740000,52.0,52.0,52.0,52.0,2.0,1672531799999,104.0,1,2.0,104.0,0
10,1672531800000,52.0,52.0,52.0,52.0,0.0,1672531859999,0.0,0,0.0,0.0,0
11,1672531860000,52.0,52.0,52.0,52.0,2.885,1672531919999,150.02,2,2.885,150.02,0
12,1672531920000,52.0,52.0,52.0,52.0,0.0,1672531979999,0.0,0,0.0,0.0,0
13,1672531980000,52.0,52.0,52.0,52.0,0.0,1672532039999,0.0,0,0.0,0.0,0
14,1672532040000,52.0,52.0,52.0,52.0,0.0,1672532099999,0.0,0,0.0,0.0,0
15,1672532100000,51.9,51.9,51.9,51.9,7.235,1672532159999,375.4965,2,0.0,0.0,0
16,1672532160000,51.8,51.8,51.8,51.8,0.287,1672532219999,14.8666,2,0.0,0.0,0
17,1672532220000,51.8,51.8,51.8,51.8,0.0,1672532279999,0.0,0,0.0,0.0,0
18,1672532280000,51.8,51.8,51.8,51.8,0.0,1672532339999,0.0,0,0.0,0.0,0
19,1672532340000,51.9,51.9,51.9,51.9,0.21,1672532399999,10.899,1,0.21,10.899,0
20,1672532400000,51.9,51.9,51.9,51.9,0.0,1672532459999,0.0,0,0.0,0.0,0
21,1672532460000,51.9,51.9,51.9,51.9,0.0,1672532519999,0.0,0,0.0,0.0,0
22,1672532520000,51.8,51.8,51.8,51.8,0.9,1672532579999,46.62,6,0.0,0.0,0
23,1672532580000,51.8,51.8,51.8,51.8,0.0,1672532639999,0.0,0,0.0,0.0,0
24,1672532640000,51.9,51.9,51.9,51.9,0.259,1672532699999,13.4421,1,0.0,0.0,0
25,1672532700000,51.9,51.9,51.9,51.9,0.0,1672532759999,0.0,0,0.0,0.0,0
