,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
0,1672531200000,0.045271,0.045271,0.045271,0.045271,0.0,1672531259999,0.0,0,0.0,0.0,0
1,1672531260000,0.045271,0.045271,0.045271,0.045271,0.0,1672531319999,0.0,0,0.0,0.0,0
2,1672531320000,0.045298,0.045298,0.045298,0.045298,883.04,1672531379999,39.99994592,1,883.04,39.99994592,0
3,1672531380000,0.045298,0.045298,0.045298,0.045298,0.0,1672531439999,0.0,0,0.0,0.0,0
4,1672531440000,0.045298,0.045298,0.045298,0.045298,0.0,1672531499999,0.0,0,0.0,0.0,0
5,1672531500000,0.045313,0.045313,0.045313,0.045313,982.45,1672531559999,44.51775685,1,982.45,44.51775685,0
6,1672531560000,0.045313,0.045313,0.045313,0.045313,0.0,1672531619999,0.0,0,0.0,0.0,0
7,1672531620000,0.045313,0.045313,0.045313,0.045313,0.0,1672531679999,0.0,0,0.0,0.0,0
8,1672531680000,0.045313,0.045313,0.045313,0.045313,0.0,1672531739999,0.0,0,0.0,0.0,0
9,1672531740000,0.045313,0.045313,0.045313,0.045313,0.0,1672531799999,0.0,0,0.0,0.0,0
10,1672531800000,0.045359,0.045359,0.045322,0.045322,3684.38,1672531859999,167.10951456,2,0.0,0.0,0
11,1672531860000,0.045322,0.045322,0.045322,0.045322,0.0,1672531919999,0.0,0,0.0,0.0,0
12,1672531920000,0.045329,0.045329,0.045329,0.045329,2284.58,1672531979999,103.55772682,1,0.0,0.0,0
13,1672531980000,0.045329,0.045329,0.045329,0.045329,0.0,1672532039999,0.0,0,0.0,0.0,0
14,1672532040000,0.045329,0.045329,0.045329,0.045329,0.0,1672532099999,0.0,0,0.0,0.0,0
15,1672532100000,0.045329,0.045329,0.045329,0.045329,0.0,1672532159999,0.0,0,0.0,0.0,0
16,1672532160000,0.045329,0.045329,0.045329,0.045329,0.0,1672532219999,0.0,0,0.0,0.0,0
17,1672532220000,0.045329,0.045329,0.045329,0.045329,0.0,1672532279999,0.0,0,0.0,0.0,0
18,1672532280000,0.045322,0.045322,0.045322,0.045322,581.4,1672532339999,26.3502108,1,0.0,0.0,0
19,1672532340000,0.045322,0.045322,0.045322,0.045322,0.0,1672532399999,0.0,0,0.0,0.0,0
20,1672532400000,0.045322,0.045322,0.045322,0.045322,0.0,1672532459999,0.0,0,0.0,0.0,0
21,1672532460000,0.045322,0.045322,0.045322,0.045322,0.0,1672532519999,0.0,0,0.0,0.0,0
22,1672532520000,0.045322,0.045322,0.045322,0.045322,0.0,1672532579999,0.0,0,0.0,0.0,0
23,1672532580000,0.045322,0.045322,0.045322,0.045322,0.0,1672532639999,0.0,0,0.0,0.0,0
24,1672532640000,0.045322,0.045322,0.045322,0.045322,0.0,1672532699999,0.0,0,0.0,0.0,0
25,1672532700000,0.045322,0.045322,0.045322,0.045322,0.0,1672532759999,0.0,0,0.0,0.0,0
26,1672532760000,0.045268,0.045268,0.045268,0.045268,496.45,1672532819999,22.4732986,1,496.45,22.4732986,0
27,1672532820000,0.045268,0.045268,0.045268,0.045268,0.0,1672532879999,0.0,0,0.0,0.0,0
28,1672532880000,0.045238,0.045238,0.045238,0.045238,242.7,1672532939999,10.9792626,1,242.7,10.9792626,0
29,1672532940000,0.045238,0.045238,0.045238,0.045238,0.0,1672532999999,0.0,0,0.0,0.0,0
30,1672533000000,0.0452,0.0452,0.045182,0.045182,9889.62,1672533059999,446.90786546,6,0.0,0.0,0
31,1672533060000,0.045182,0.045182,0.045182,0.045182,0.0,1672533119999,0.0,0,0.0,0.0,0
32,1672533120000,0.045182,0.045182,0.045182,0.045182,0.0,1672533179999,0.0,0,0.0,0.0,0
33,1672533180000,0.045182,0.045182,0.045182,0.045182,0.0,1672533239999,0.0,0,0.0,0.0,0
34,1672533240000,0.045182,0.045182,0.045182,0.045182,0.0,1672533299999,0.0,0,0.0,0.0,0
35,1672533300000,0.045182,0.045182,0.045182,0.045182,0.0,1672533359999,0.0,0,0.0,0.0,0
36,1672533360000,0.045182,0.045182,0.045182,0.045182,0.0,1672533419999,0.0,0,0.0,0.0,0
37,1672533420000,0.045182,0.045182,0.045182,0.045182,0.0,1672533479999,0.0,0,0.0,0.0,0
38,1672533480000,0.045182,0.045182,0.045182,0.045182,0.0,1672533539999,0.0,0,0.0,0.0,0
39,1672533540000,0.045182,0.045182,0.045182,0.045182,0.0,1672533599999,0.0,0,0.0,0.0,0
40,1672533600000,0.045182,0.045182,0.045182,0.045182,0.0,1672533659999,0.0,0,0.0,0.0,0
41,1672533660000,0.045182,0.045182,0.045182,0.045182,0.0,1672533719999,0.0,0,0.0,0.0,0
42,1672533720000,0.045182,0.045182,0.045182,0.045182,0.0,1672533779999,0.0,0,0.0,0.0,0
43,1672533780000,0.045182,0.045182,0.045182,0.045182,0.0,1672533839999,0.0,0,0.0,0.0,0
44,1672533840000,0.045182,0.045182,0.045182,0.045182,0.0,1672533899999,0.0,0,0.0,0.0,0
45,1672533900000,0.045182,0.045182,0.045182,0.045182,0.0,1672533959999,0.0,0,0.0,0.0,0
46,1672533960000,0.045182,0.045182,0.045182,0.045182,0.0,1672534019999,0.0,0,0.0,0.0,0
47,1672534020000,0.045182,0.045182,0.045182,0.045182,0.0,1672534079999,0.0,0,0.0,0.0,0
48,1672534080000,0.045182,0.045182,0.045182,0.045182,0.0,1672534139999,0.0,0,0.0,0.0,0
49,1672534140000,0.045182,0.045182,0.045182,0.045182,0.0,1672534199999,0.0,0,0.0,0.0,0
50,1672534200000,0.045182,0.045182,0.045182,0.045182,0.0,1672534259999,0.0,0,0.0,0.0,0
51,1672534260000,0.045182,0.045182,0.045182,0.045182,0.0,1672534319999,0.0,0,0.0,0.0,0
52,1672534320000,0.04525,0.04525,0.04525,0.04525,3403.19,1672534379999,153.9943475,1,0.0,0.0,0
53,1672534380000,0.045251,0.045251,0.045251,0.045251,240.67,1672534439999,10.89055817,1,0.0,0.0,0
54,1672534440000,0.045251,0.045251,0.045251,0.045251,0.0,1672534499999,0.0,0,0.0,0.0,0
55,1672534500000,0.045251,0.045251,0.045251,0.045251,0.0,1672534559999,0.0,0,0.0,0.0,0
56,1672534560000,0.045251,0.045251,0.045251,0.045251,0.0,1672534619999,0.0,0,0.0,0.0,0
57,1672534620000,0.045251,0.045251,0.045251,0.045251,0.0,1672534679999,0.0,0,0.0,0.0,0
58,1672534680000,0.045251,0.045251,0.045251,0.045251,0.0,1672534739999,0.0,0,0.0,0.0,0
59,1672534740000,0.045251,0.045251,0.045251,0.045251,0.0,1672534799999,0.0,0,0.0,0.0,0
60,1672534800000,0.045251,0.045251,0.045251,0.045251,0.0,1672534859999,0.0,0,0.0,0.0,0
61,1672534860000,0.045251,0.045251,0.045251,0.045251,0.0,1672534919999,0.0,0,0.0,0.0,0
62,1672534920000,0.045251,0.045251,0.045251,0.045251,0.0,1672534979999,0.0,0,0.0,0.0,0
63,1672534980000,0.04526,0.04526,0.04526,0.04526,3399.03,1672535039999,153.8400978,2,498.54,22.5639204,0
64,1672535040000,0.04526,0.04526,0.04526,0.04526,0.0,1672535099999,0.0,0,0.0,0.0,0
65,1672535100000,0.04526,0.04526,0.04526,0.04526,0.0,1672535159999,0.0,0,0.0,0.0,0
66,1672535160000,0.04526,0.04526,0.04526,0.04526,0.0,1672535219999,0.0,0,0.0,0.0,0
67,1672535220000,0.04526,0.04526,0.04526,0.04526,0.0,1672535279999,0.0,0,0.0,0.0,0
68,1672535280000,0.045255,0.04526,0.045255,0.04526,12192.32,1672535339999,551.818678,4,1145.04,51.8187852,0
